"index","class","text","ethnic_keyword","hate_keyword","tweet_type","tweet_id","user_id","name"
922,0,"Say: ""In the Bounty of Allah, and in His Mercy (i.e. Islam and the Quran); -therein let them http://t.co/ZgDDEMV 10:58 #Quran","muslim|muslims|islam|islamic",,"community_random_single","2,33402513385218E+017",286676933,"Pedro"
891,0,"RT @____PARROT: The ummah is in a state that when a Muslim sees another Muslim praying their 5 daily prayers they say when did you become s…","muslim|muslims|islam|islamic",,"community_random_single","1,37762074063216E+018","1,1848487334958E+018","Pedro"
908,0,"RT @RealOilsheikh: Congratulations to our sister Halima Buba for the tireless efforts of bringing to fruition another Non-Interest Islamic…","muslim|muslims|islam|islamic",,"community_random_single","1,15050758224055E+018",456919320,"Pedro"
909,0,"@babymaiteee Oh Allah pick us up when we fall put the piece back together when we are broken and protect us always Ameeenn #life# #Islam# https://t.co/STiYSLoLDa","muslim|muslims|islam|islamic",,"community_random_single","1,14468870537602E+018","8,1240556634991E+017","Pedro"
898,0,"RT @DailyHadiths: The Prophet said: ""A muslim does not regularly attend the mosques to perform prayer and remember Allah, but Allah feels h…","muslim|muslims|islam|islamic",,"community_random_single","1,11430337004561E+018",3395452353,"Pedro"
906,0,"Established to disseminate Islam's values, are matters upon which the believers need to reflect.""","muslim|muslims|islam|islamic",,"community_random_single","3,27872749932532E+017",1173242030,"Pedro"
787,3,"Kpele oo akwa ibom ambassador,wey they help all northerners signup 😂😂😂Authorized akwa baboon 🦍 https://t.co/pAhvtfhPLM","northern|northerner|northerners|arewa|almajiri","baboon|baboons","hate_tweets_eng_single","1,25913735554343E+018","1,2144644584557E+018","Pedro"
595,0,"@MFaarees_ 😂😂😂😂. no worry buhari imcompetence plenty e go reach every body. so u get mind want us to support u. ur thugs stabbed my friend and arewa twitter was celebrating. karma is a babd bad bitch","northern|northerner|northerners|arewa|almajiri","bitch|bitches","hate_tweets_eng_single","1,33295225340634E+018","1,26058641553402E+018","Pedro"
740,0,"The a$$ behind the handle 😊.
This was what Timaya meant when he sang 'Bum Bum'.
*
*
#backtoschool #DojaCat #Arewa #arewatwitterconnect #arewatotheworld Suarez Amy Cooper Karen African American.

I follow back. https://t.co/Xn5t9BZvUt","northern|northerner|northerners|arewa|almajiri","bum|bums","hate_tweets_eng_single","1,2652397786829E+018","1,26486228524541E+018","Pedro"
739,3,"I original skipped this post but going back to the comments.. if I was in the north this arewa people would have killed me... Ordinary low back cos apart from the low back nothing else... Me wey go observe salat finish only to wear bum shorts up and down the area... Ani e gba dun https://t.co/1oYa8eREWF","northern|northerner|northerners|arewa|almajiri","bum|bums","hate_tweets_eng_single","1,32316419821447E+018",353379102,"Pedro"
815,3,"@MakwarariBala @Rahma_sadau Rahama to arewa twitter :”I get coconut head I no Dey heya word” 🤣🤣🤣🤣","northern|northerner|northerners|arewa|almajiri","coconut head|coconut heads","hate_tweets_eng_single","1,34831988240491E+018","9,79630451370463E+017","Pedro"
818,3,"@n6oflife6 I often wonder what source they do get their information from, My mom told me polio did those Arewa peppa dirty back in the days until the vaccine came around. Them get coconut head for that place","northern|northerner|northerners|arewa|almajiri","coconut head|coconut heads","hate_tweets_eng_single","1,35613762926432E+018",2737620456,"Pedro"
345,0,"Y’all want Arewa people’s support? Just stop with the insults and disgusting comments. Calling them dumb and all sort of names is not cool, educate them instead.","northern|northerner|northerners|arewa|almajiri","disgusting","hate_tweets_eng_single","1,31919496304601E+018",2480566688,"Pedro"
349,3,"@Denzelsunday @umnas001 @Imamofpeace @IDF @UN @realDonaldTrump @SecPompeo I wonder the kind human being that gave birth to all this northerners! Some of their brothers and sisters are being slaughtered like a fowl by Boko Haram and still you see most of them defending Buhari and Boko Haram! Such a disgusting Tribe!","northern|northerner|northerners|arewa|almajiri","disgusting","hate_tweets_eng_single","1,28000613472053E+018","1,16259556935066E+018","Pedro"
171,2,"@BashirAhmaad You are a stupid man sir. Is Buhari himself not a coupist? Did he not threatened that the dog and the baboon will soaked in blood? You northerners are hypocrites!!","northern|northerner|northerners|arewa|almajiri","dog|dogs","hate_tweets_eng_single","1,34397487022546E+018",191178764,"Pedro"
494,0,"@renoomokri Northern politicians know what they are doing. They can't fool us any more","northern|northerner|northerners|arewa|almajiri","fool|fools","hate_tweets_eng_single","1,23942677602525E+018","8,77258495309091E+017","Pedro"
78,1,"@HassanBalaKanam @tesseract___ Na only God will punish this almajiri and janjaweed idiot. Have you asked your parents why the north is the poverty capital of Nigeria? Have you asked your parents why you people are backward in everything.#BuhariMustGo","northern|northerner|northerners|arewa|almajiri","idiot|idiots","hate_tweets_eng_single","1,31849418697129E+018",3891535402,"Pedro"
443,0,"Iffa tell you say I no dey bewildered and bemused at this Northern Culture, I be liar! 
Na this Sharia law application even in a Federal setting been won make me challenge Camp Commandant director for Kastina Orientation Camp!
Abeg the divide between us and this people much! https://t.co/dwxhbCJziW","northern|northerner|northerners|arewa|almajiri","liar|liars","hate_tweets_eng_single","1,3261358855078E+018",1682767903,"Pedro"
444,3,"This ignorant and amateur liar thinks that Nigerians are as ignorant as their almajiri followers, and can not read in between the lines. U begged them to stop kidnapping, they told u why they are kidnapping, and gave u a condition that u must meet before they will stop, and u are","northern|northerner|northerners|arewa|almajiri","liar|liars","hate_tweets_eng_single","1,12567093536802E+018","9,18144127212147E+017","Pedro"
50,0,"Them don air this babe, she go join ""Men are scum gang very fast""

#valentinesday2021 #sundayvibes #ValentinesDay #valentines Martinez Messi President #mrmacaroni Arewa #Rihanna Usman Naomi Oyo State #NeoInSisterRose #EndSARS #Lekkitollgate Miyetti Allah https://t.co/KQbZGvQEKz","northern|northerner|northerners|arewa|almajiri","scum|scums","hate_tweets_eng_single","1,36092997913611E+018","1,1945730540112E+018","Pedro"
212,0,"@LagosTalks913 that's how useless ppl slept in open air outside my hotel last weekend in abj. They came all the way from one northern state to support one useless man wey wan be president","northern|northerner|northerners|arewa|almajiri","useless","hate_tweets_eng_single","9,40272080972669E+017",1237552621,"Pedro"
211,3,"Presidency To Northern Youths : Thank your stars we are in democracy, 

Me : Useless Govt maybe If not for Democracy you will kill them as you did to IPOB https://t.co/y4cIk8Pews","northern|northerner|northerners|arewa|almajiri","useless","hate_tweets_eng_single","1,27295474499946E+018","1,11842213324225E+018","Pedro"
626,3,"@BlessedWithout @Brightsmithjnr1 @oba2311 Whore, one of d youths I mentor Does he look  like  a criminal ?  Ur  dad and mum lived a useless life , that same path u re today, reason ur life is that of  e-rat and twitter almajiri  so that u will be able to feed .  Wait o, has ur poor parent pay their ONE ROOM RENTAGE ? https://t.co/IHXfKxEZqB","northern|northerner|northerners|arewa|almajiri","whore|whores","hate_tweets_eng_single","1,12779014785511E+018","9,95117184631394E+017","Pedro"
927,0,"RT @MalachyOdo1: Northern Governors meet almost every month and come out with resolutions we sometimes detest but Nigeria usually moves on…","northern|northerner|northerners|arewa|almajiri",,"community_random_single","1,39458365056666E+018",552710317,"Pedro"
937,0,"RT @julietkego: I hope people will not pretend not to see and hear that since yesterday, many Northern elite have roundly/vocally condemned…","northern|northerner|northerners|arewa|almajiri",,"community_random_single","8,72495934395077E+017",1236055536,"Pedro"
928,0,"Arewa top news: An kama masu shirin kai wa musulmai hari a Amurka https://t.co/4EDQ4Y814H","northern|northerner|northerners|arewa|almajiri",,"community_random_single","1,08805802738578E+018",2431107419,"Pedro"
958,0,"RT @MobilePunch: Arewa, Ohanaeze youths, others meet, say Buhari has failed
https://t.co/DmSk2bnpYP https://t.co/Kx7Od8yaFK","northern|northerner|northerners|arewa|almajiri",,"community_random_single","9,78939379631771E+017",2655998899,"Pedro"
949,0,"Simon Lalong emerges as Chairman of Northern Governors Forum – Daily Trust https://t.co/MbQeCFMuOr","northern|northerner|northerners|arewa|almajiri",,"community_random_single","1,12946502994909E+018",297442013,"Pedro"
965,0,"RT @AM_Saleeem: At this juncture, we can now all agree that their hatred and bigotry is not for Northerners, Almajiri or Aboki but for ISLA…","northern|northerner|northerners|arewa|almajiri",,"community_random_single","1,2509661583895E+018",2749045605,"Pedro"
934,0,"RT @thecableng: Kukah: There could have been coup if a non-northern president practised nepotism like @MBuhari | TheCable https://t.co/b5i9…","northern|northerner|northerners|arewa|almajiri",,"community_random_single","1,3427206381051E+018",316258196,"Pedro"
938,0,"RT @Waspapping_: Arewa twitter will never be the same without Dadiyata. It misses him so bad. You could see that with every passing day. It…","northern|northerner|northerners|arewa|almajiri",,"community_random_single","1,20045646786793E+018","8,95941433751941E+017","Pedro"
790,0,"A lot of southerners in the north are returning home for fear of dogs and baboons that will be soaked in blood as Buhari promised@2015.","southern|southerner|southerners","baboon|baboons","hate_tweets_eng_single","5,60166164173976E+017",2221631397,"Pedro"
598,1,"@Asemero1011 @I_Am_marwa To hell with u son of a bitch.!! Never insult Buhari here, if u dare to, go and insult his at front of ur fada or ur fucking moda, and u say u r pure southern blood, who cares..? No matter Wat you'll die and become food to those things dat I'll not even set ma eye on dem, better","southern|southerner|southerners","bitch|bitches","hate_tweets_eng_single","1,01212109346382E+018",3818900416,"Pedro"
596,0,"@Mukib_ same as those who wiped out 800 lives in agatu..... Need I talk of southern kaduna... Karma is a bitch","southern|southerner|southerners","bitch|bitches","hate_tweets_eng_single","8,40935130617246E+017","7,1337462258722E+017","Pedro"
122,0,"@TiborPNagyJr Your Excellency, we didn't defeat anyone. In fact, it's our Nakba. These evil Woyanes forced 100k Southern Ethiopian boys (Non-Tigrians) to march forward in par with 1st world war. The Eritreans killed our boys like cockroaches. It's pure Genocide. No one is talking about it. https://t.co/lEPDU2WbBx","southern|southerner|southerners","cockroach|cockroaches","hate_tweets_eng_single","1,39740945339412E+018","1,11545097231732E+018","Pedro"
819,0,"All these southern senators and honourables keeping mute while all this rubbish is going on should remember that this coconut head generation doesn't forget.
🗣️","southern|southerner|southerners","coconut head|coconut heads","hate_tweets_eng_single","1,40123406466178E+018","1,29539607043707E+018","Pedro"
173,0,"RT @ijawsingleforum: Southern Ijaw LGA Foropah bassan clan.

Domestic animals
Fowl...Ofoni
Dog...Obiri
Cat....Posi/Ologbo
Rat....Okei 
Pig.…","southern|southerner|southerners","dog|dogs","hate_tweets_eng_single","1,30589307091179E+018",1696184420,"Pedro"
172,3,"#listeningto ""Earl Klugh, Southern Dog"" http://bit.ly/jbTvC1","southern|southerner|southerners","dog|dogs","hate_tweets_eng_single","7,5373677524435E+016",159456402,"Pedro"
447,0,"@HAHayatu @quinlateefa @elrufai Well,the gory images of death that came out of Southern Kaduna was and is not politics,the man is a bigot,liar and deceiver, period.","southern|southerner|southerners","liar|liars","hate_tweets_eng_single","1,37062553658268E+018","1,08344257530499E+018","Pedro"
151,3,"@SaharaReporters Shame on southern slaves who give these bastards the guts to keep on doing reaping from where they did not sow. It's time we leave these parasites and face the enemies among us. Their ignorance, selfishness and greed are threats to the survival of the south.","southern|southerner|southerners","parasite|parasites","hate_tweets_eng_single","1,4077790281159E+018","8,99334144999789E+017","Pedro"
150,0,"@NinaMeelah @gago_jnr @Flexiblexxx see,its nt about north or southern way of sexuality,its all about human nature,our wants are insatiable,dat makes us a breading slefish parasite,this is about humanity in all,we should just try to save ourselves cuz this world is already beond saving,may ALLAH c us thru🤲","southern|southerner|southerners","parasite|parasites","hate_tweets_eng_single","1,3853455123296E+018","1,04146261470081E+018","Pedro"
710,3,"@SaharaReporters Just lookat the kinda very primitive nomads Britain merged Southerners with, a people with primordial mindset.","southern|southerner|southerners","primitive|primitives","hate_tweets_eng_single","1,39273548466586E+018",320722426,"Pedro"
711,0,"@nahbins @casmir_uzoma @Hafiz25023187 @SaharaReporters elites will never solve your problem just keep on with your primitive way of approach, you ban alcohol in your state but tomorrow if a Southern governor ban open grazing, hope you won’t cry out, since every state has the right to decide what suit them now 🤷‍♂️🤷‍♂️","southern|southerner|southerners","primitive|primitives","hate_tweets_eng_single","1,39429863087877E+018",239872759,"Pedro"
14,0,"@SaharaReporters @GarShehu The stupid Garba Ewu should respect southern governors and respect the peoples decisions too.","southern|southerner|southerners","stupid","hate_tweets_eng_single","1,39759718210721E+018","1,164640852721E+018","Pedro"
12,1,"River state is d most foolish n stupid state in Nigeria intens of election.Foolish politicians with foolish people living in a foolish land, I regret being a southerner.Continue killing urselves fools.","southern|southerner|southerners","stupid","hate_tweets_eng_single","1,10509147272089E+018","1,09326430308654E+018","Pedro"
218,3,"The kind of wickedness that a lot of cultures in Southern Nigeria mete against widows eh! Those ones suppose end up for the last chamber of Dante’s inferno. In the name of one useless culture 
#SoroSoke","southern|southerner|southerners","useless","hate_tweets_eng_single","1,33224145274371E+018","7,41970843878724E+017","Pedro"
982,0,"RT @SKefason: Wow!
Well done @BoyCalledMun, your lyrics are mind-blowing revealing the reality we face as a people in Southern Kaduna.
#Sou…","southern|southerner|southerners",,"community_random_single","1,26859707790857E+018","1,07331469492714E+018","Pedro"
1003,0,"RT @seyiamakinde: Today, we attended the meeting of Southern States’ Governors in Delta State. We discussed various national issues includi…","southern|southerner|southerners",,"community_random_single","1,39224491782987E+018",212795249,"Pedro"
981,0,"@TosinOlugbenga A heart that wasn't shattered at the cruel scenes of people beheaded in Southern Kaduna...Hypocrisy at its peak. God sees.","southern|southerner|southerners",,"community_random_single","1,29101149973806E+018",2766970463,"Pedro"
988,0,"#SoutherN HospitalitY :)","southern|southerner|southerners",,"community_random_single","3,2520780256383E+016",141323410,"Pedro"
968,0,"RT @fomax112: @Naija_PR @ayemojubar Southern Nigeria, keep shouting one nation. Very soon your eyes will be more clearer.

https://t.co/jhP…","southern|southerner|southerners",,"community_random_single","1,42738588825492E+018",1379612293,"Pedro"
802,3,"""@urchbilz: Female baboon""@durubelle: @urchbilz ""@Questionnier: Cc someone who is shorter than you? #QnA""""""short frog","women|woman|girl|girls|female|females","baboon|baboons","hate_tweets_eng_single","3,81806401041211E+017",209607646,"Pedro"
611,1,"RT @TedOfficialPage: No female wants to be called a bitch, but once you put ""bad"" in front of it, these hoes feel honored.","women|woman|girl|girls|female|females","bitch|bitches","hate_tweets_eng_single","3,02737002846097E+017",404234933,"Pedro"
754,0,"Girls that wear bum short.. Have special place in Heaven. 😍😍😍😍","women|woman|girl|girls|female|females","bum|bums","hate_tweets_eng_single","8,87916556830769E+017",2171740387,"Pedro"
753,0,"RT @Ojay_B: Nothing I love more than a woman that can shapeshift.

Going from a beautiful bum to a regal queen in a split second.","women|woman|girl|girls|female|females","bum|bums","hate_tweets_eng_single","1,34892891282756E+018",928369904,"Pedro"
134,0,"RT @duchess_of_oau: If you think I am scared of a cockroach, ant, rat or something as a female, that I will runaway whenever I see one, the…","women|woman|girl|girls|female|females","cockroach|cockroaches","hate_tweets_eng_single","1,3668266064095E+018","1,26881087786573E+018","Pedro"
360,2,"@Gistloversblog1 What a disgusting thing, upon how plenty girls are in the society today then someone choose to be having man to man sex. Chai 🤦","women|woman|girl|girls|female|females","disgusting","hate_tweets_eng_single","1,35447383633554E+018","9,534913822027E+017","Pedro"
194,0,"@Sonjoe_Kutuh @mickybabz @Dehkunle @colomental_ @Tife_fabunmi @Nobodyexx @Kinglamarr___ @waxzyy_ @BigMan_Xander @Alex_Houseof308 @AsiwajuLerry @Views09 How will one girl kill a dog
Signs of end time I see","women|woman|girl|girls|female|females","dog|dogs","hate_tweets_eng_single","1,24420632309439E+018",1160164430,"Pedro"
193,0,"FEMALE AND THEIR WAHALA
1. Female dogs become so wicked when they give birth.
2. Female chickens chase people... http://t.co/yYnyfvwaxV","women|woman|girl|girls|female|females","dog|dogs","hate_tweets_eng_single","5,82963336733659E+017",2472941944,"Pedro"
195,0,"@kody_antle @DeanSchneiderPG They’re cute and all, especially the white chubby one beht I draw the line at dogs 😂 tori a baby girls skin is too soft","women|woman|girl|girls|female|females","dog|dogs","hate_tweets_eng_single","1,39391448731766E+018",967454274,"Pedro"
197,1,"RT @alpharivelino: Men love dogs because dogs are cheerful, obedient and loyal. Women love cats because cats are aloof, mysterious and arro…","women|woman|girl|girls|female|females","dog|dogs","hate_tweets_eng_single","1,38063392902421E+018",1318916497,"Pedro"
330,0,"Behind every beautiful girl there is a dumb ass guy who did her wrong and made  her to be strong","women|woman|girl|girls|female|females","dumb|dumb","hate_tweets_eng_single","3,83258538073932E+017",239732492,"Pedro"
101,0,"@DoctorEmto That girls hair will never grow again,  and idiots are talking about a slap.","women|woman|girl|girls|female|females","idiot|idiots","hate_tweets_eng_single","1,3945794503067E+018","9,57388301727609E+017","Pedro"
463,0,"@toolzbeib Liar Hard girl hard girl you don open Toto 😂😂😂","women|woman|girl|girls|female|females","liar|liars","hate_tweets_eng_single","1,34937243698744E+018","9,05023517137261E+017","Pedro"
465,0,"RT @spicykheemy: Lmao""@GbagaunSpotter: Gbagaun sha ""@a_fusigboye: if any girl calls a boy a liar she must be mad Cuz girls liar every se ...","women|woman|girl|girls|female|females","liar|liars","hate_tweets_eng_single","2,76270291062231E+017",264140486,"Pedro"
662,0,"SHOCKING: Mallam Rapes 17-Year Old Girl, Shaves Her Pubic Hair For Rituals http://t.co/CFFhZ0gL2L via @sharethis","women|woman|girl|girls|female|females","rape|rapes|raping","hate_tweets_eng_single","3,9270712133199E+017",1846027958,"Pedro"
659,0,"RT @nypost: Man tries to rape woman on Midtown sidewalk https://t.co/nuvRQHzWpN https://t.co/eo90DPWdoS","women|woman|girl|girls|female|females","rape|rapes|raping","hate_tweets_eng_single","1,40178348316135E+018",753509592,"Pedro"
658,0,"@Gunter_fol @Tee_Sleek Rape by her husband ? Nah! not under Nigerian law. It is believed that the woman has given implied general consent upon entering the marriage contract. But he can be sued for something else","women|woman|girl|girls|female|females","rape|rapes|raping","hate_tweets_eng_single","1,14603119802577E+018","1,13202160898879E+018","Pedro"
657,0,"40year HIV Man Remanded In Prison For Allegedly Raping A 14year Old Girl https://t.co/owuU4fP8X0 https://t.co/2JUCNFVRHN","women|woman|girl|girls|female|females","rape|rapes|raping","hate_tweets_eng_single","1,14969721926997E+018",581785523,"Pedro"
64,2,"@uncool_seun @Ctianah1 @LuLu4presido Women are scum 😅😅😅","women|woman|girl|girls|female|females","scum|scums","hate_tweets_eng_single","1,30624509088568E+018",446281620,"Pedro"
66,2,"RT @Itz_gabby65: @MarquizDejavex @blvck_Witch @Jnr_elnino Awon 'men are scum' will not remember that most women and girl are demons...","women|woman|girl|girls|female|females","scum|scums","hate_tweets_eng_single","1,25631221739951E+018",3420190041,"Pedro"
65,0,"Men are Scum! Men are Scum!  Why are women still buying attraction oil, so you all want to attract scum bags abi?","women|woman|girl|girls|female|females","scum|scums","hate_tweets_eng_single","1,27183107493138E+018",2270313491,"Pedro"
401,1,"@djsheylex Some dumb ass girls will think this is real shit pfff...like wtf that's a balloon and she let all the air out don't be decive guys pls don't be decive 

Ladies don't kill ursef takin a big dick in cus ah that's a huge lie
Best 2020 trick HV ever seen 
@Pornhub hope y'all can see","women|woman|girl|girls|female|females","shit|shits","hate_tweets_eng_single","1,21781129533395E+018","1,08132856724031E+018","Pedro"
28,1,"Foolish talk""@Proud_EkitiGirl: You're just stupid b ""@OMG_itz_Henny: Females bleed for 5-7 days once a month and still be alive that's some","women|woman|girl|girls|female|females","stupid","hate_tweets_eng_single","4,48945437392003E+017",2157683463,"Pedro"
235,2,"@vanguardngrnews @OfficialPDPNig @OfficialAPCNg @Laurestar @NGRPresident @MBuhari @BuhariCentre @aishambuhari Useless women is calling PDP useless party.
I don't know how I should've discribed this woman who is drinking Bear and Pam wine at in the public... Google the useless women picture drinking Alcoholic substance in public.
She must have drinks again when she made this comment.","women|woman|girl|girls|female|females","useless","hate_tweets_eng_single","1,12283975178092E+018",1615334150,"Pedro"
236,3,"@Tife_fabunmi Pls don't put the blame on him...the girls are to be blamed
Why will someone threaten me on live video assuming we met face to face that on is different...buh live video the girls sef won do am no,na Dem useless there selves
Mo jeri arami","women|woman|girl|girls|female|females","useless","hate_tweets_eng_single","1,25212255132685E+018","1,24275132141926E+018","Pedro"
690,0,"RT @peacefmonline: SAD-STORY--PHOTO-Of-A-Vulture-Waiting-For-A-Starving-Sudanese-Girl-To-Die-So-It-Can-Feast-On-Her https://t.co/sn8kkbILyn…","women|woman|girl|girls|female|females","vulture|vultures","hate_tweets_eng_single","1,21967925252369E+018","1,0177639592844E+018","Pedro"
634,3,"RT @sommbonu: We keep saying ""all women are whores &amp; only money keeps them happy"". We forget our little girls hear this from us and believe…","women|woman|girl|girls|female|females","whore|whores","hate_tweets_eng_single","3,50610902782972E+017",295984750,"Pedro"
632,1,"Did TBoss just called  Gifty a second bitch wen she is d real whore in d house huh...you are the real bitch girl gift is better  #BBNaija","women|woman|girl|girls|female|females","whore|whores","hate_tweets_eng_single","8,26702941268619E+017","8,08230889423573E+017","Pedro"
1183,0,"RT @KraksTV: Drake: It's Quavo man, not Quefo

Tekno: Nna bros no vex, na that Cuppy girl confuse me😂😂😂 https://t.co/ORqgbW0vYt","women|woman|girl|girls|female|females",,"community_random_single","9,40685864186909E+017","8,29765586322391E+017","Pedro"
1157,0,"Have you heard about cervical cancer screening? It helps detect changes in your cervix before it becomes a full blown cancer. If you are a woman and you are sexually active, get screened as soon as possible. 
#cervicalcancer","women|woman|girl|girls|female|females",,"community_random_single","1,35994831021634E+018","1,24176408241345E+018","Pedro"
1154,0,"But i am tired of Sabrina and Calvin situation. I really am. The time Tyler P wasted on their situation should have been better spent building on Aaron and Karen's relationship. We have seen a woman build up a man too many times. When'll we see a man hold up a woman? #SistasOnBET","women|woman|girl|girls|female|females",,"community_random_single","1,3599666276018E+018","9,27281484108415E+017","Pedro"
1159,0,"Notorious Phone Thief Stabs Woman To Death In Abuja » More Naija https://t.co/zZtPvxk8Ry

A 20-year-old phone thief identified as Danladi Abubakar has been arrested for stabbing a yet-to-be-identified woman after snatching her phone at Kasuwa-Dere in the Gwagwalada area of the …","women|woman|girl|girls|female|females",,"community_random_single","1,40690633675598E+018","1,31316127348861E+018","Pedro"
1170,0,"RT @Austine_Inspire: Exact from the just concluded Exclusive Valentine special for singles and married ladies.

-
A woman is not an after t…","women|woman|girl|girls|female|females",,"community_random_single","1,22909921835636E+018","9,11489319449264E+017","Pedro"
1140,0,"RT @StarGirlDaily: Erica with her Star Girl Keke 😂 and stock certificate

Host @DENRELE_EDUN in the cut 

#HappyBirthdayErica https://t.co/…","women|woman|girl|girls|female|females",,"community_random_single","1,37077861057603E+018","1,2197175714041E+018","Pedro"
1142,0,"@Pearl38249710 @itsLaycon Yo boss Rita, I made a video asking girls why they FRIENDZONE guys. My only request is you help me drop a like on the video and subscribe. Thanks, it means a lot

https://t.co/Gm9FGLTam1","women|woman|girl|girls|female|females",,"community_random_single","1,35875921101082E+018",4577674313,"Pedro"
1151,1,"RT @xjesswalkerr: hot girls are born in may, june, july and august","women|woman|girl|girls|female|females",,"community_random_single","1,37063194123036E+018","1,19326457528783E+018","Pedro"
265,1,"@Nig_1stlastborn @olusogaowoeye Arindin omo Ale yoruba ni eleyi, Inu furo Buhari lo ngbe.... For non yoruba = this guy Lawal adebayo is a satisfied bastard and lives in Buhari's rectum... 🙄😌","yoruba|yorubas","bastard|bastards","hate_tweets_eng_single","1,22312428966847E+018",330953009,"Pedro"
264,0,"@Ayooebun @willyyyy__ @sediinam Imagine  someone say olosho, omoale didirin in yourba (imagine all the yoruba expressions)
Then someone give you same expressions with whore,  bastard, imbecile. 
The message is passed.... But e no fit be like..........you get","yoruba|yorubas","bastard|bastards","hate_tweets_eng_single","1,2430688392414E+018","8,19361175427281E+017","Pedro"
125,0,"@dekunle_ib @Bams_Jnr @hashtag2weets @hay_whye @iamblobz @Kayomideee_ @Kingtanda @umar_ayotunde @OlabodeLA @mr_yolak @_Abdulquyum Wedding plans
Asoebi colour
Yoruba people: Cockroach brown,sunny yellow, onion purple,royal blue,dove white,tomato red, skyblue,teal green, 
Gonbordi wine,
Their own colours av names lol","yoruba|yorubas","cockroach|cockroaches","hate_tweets_eng_single","1,1638990541092E+018","1,11857111757533E+018","Pedro"
823,3,"Thinking about it, it’s always yoruba men showing me pepper😭 you will think i should have learnt abi?? Nope! I get coconut head.","yoruba|yorubas","coconut head|coconut heads","hate_tweets_eng_single","1,32648819871393E+018",347806124,"Pedro"
354,3,"RT @walecoker65: It is so disgusting and ridiculous to see Yoruba people among those downplaying the efforts of Sunday Igboho, what he need…","yoruba|yorubas","disgusting","hate_tweets_eng_single","1,37284251783046E+018",580677306,"Pedro"
181,0,"RT @YorubaDemon16: Who said dogs don’t understand Yoruba ?? 😅 https://t.co/d0eQWrPNsF","yoruba|yorubas","dog|dogs","hate_tweets_eng_single","1,30327482593121E+018",628693889,"Pedro"
323,0,"@Bulamacartoons Dumb fool tagging Yoruba Yahoo..... Shey na OYINBO you dey fight for 🙄,
Or OYINBO com complain for yr station.
Your clansmen that parade the whole country killing and kidnapping just because of cow.
U must be mentally derailled for posting this","yoruba|yorubas","dumb|dumb","hate_tweets_eng_single","1,35843622893324E+018","8,52777641102811E+017","Pedro"
501,3,"@bunmifasae @Isamaila_Gdk @Alaye_100 Such a Yoruba fool. FFK and Fayoshe go to any churches in the west to preach hate of any parties? You are a pig.","yoruba|yorubas","fool|fools","hate_tweets_eng_single","1,2899693983761E+018","1,24399077944352E+018","Pedro"
90,3,"@MobilePunch If Sunday talks some Yoruba idiot obas will come out and talk rubbish","yoruba|yorubas","idiot|idiots","hate_tweets_eng_single","1,37408643427409E+018",263126420,"Pedro"
717,0,"Miyetti Allah: Here are 9 things to know about the Group which says Yorubas are 'primitive'

https://t.co/38ovjdBZge

@TheOperaNewsNG
@OperaNewsHub
@OperaHubSupport https://t.co/5AjxM9NG9k","yoruba|yorubas","primitive|primitives","hate_tweets_eng_single","1,21966378222765E+018",1598343985,"Pedro"
651,0,"10 Yoruba Actors That Have Reacted To Baba Ijesha Rape Case – Who Is The Wisest &amp; Who Is The Most Stupid? https://t.co/ukA1NOJRr5","yoruba|yorubas","rape|rapes|raping","hate_tweets_eng_single","1,38924085113465E+018","1,35120053624737E+018","Pedro"
395,0,"Looolll""@Cum2fiksy: Lolzz ""@toptennaija: ""Bull Shit"" is ""Igbe Malu"" in Yoruba!""""","yoruba|yorubas","shit|shits","hate_tweets_eng_single","2,37257063166775E+017",602655507,"Pedro"
227,1,"@EngrAbdoulay @vanguardngrnews You are a big fool useless lifeless animals ... We are Yorubas...  With human feelings .. Oloriburuku .. ogun go kill u ... Eranko","yoruba|yorubas","useless","hate_tweets_eng_single","1,36698209542858E+018",637323133,"Pedro"
629,2,"show me a typical yoruba gurl,and i'll show you a professional whore. point made.","yoruba|yorubas","whore|whores","hate_tweets_eng_single","3,51764099807453E+017",575339854,"Pedro"
1079,0,"@atiku So you speak Yoruba? Wow!","yoruba|yorubas",,"community_random_single","1,29896293887164E+018","1,24204394227687E+018","Pedro"
1096,0,"dayo,timi. N femi are just 3 yoruba names i like","yoruba|yorubas",,"community_random_single","4,07599742118425E+017",629702562,"Pedro"
1084,0,"@wetriumphstill @abbietayo @ojcruiz @ajhaykings @Day_veedd It’s called Ube in Yoruba land... perfectly goes with little salt","yoruba|yorubas",,"community_random_single","1,37813448655942E+018","1,05394451505105E+018","Pedro"
1090,0,"RT @Tife_fabunmi: Davido performed Assurance at the  Jimmy Kimmel show, to remind y’all again that Chioma is still No1 and that Yoruba men…","yoruba|yorubas",,"community_random_single","1,36706941604377E+018","1,34550172102446E+018","Pedro"
1094,0,"RT @_wonderboiii: Only Yoruba peeps will get this😂😂😂

#N100 #cryptocrash oshodi shekau https://t.co/5FcJ62mn4I","yoruba|yorubas",,"community_random_single","1,3953587778394E+018","1,2875550323012E+018","Pedro"
1064,0,"@YeleSowore @inecnigeria Someone that is trying to liberate Yoruba people,Look at the poor amount of follower he got😒😒Like y’all ain’t suffering there🤦🏻","yoruba|yorubas",,"community_random_single","1,37143754038175E+018",419368601,"Pedro"
